intent,text
lyric,"I think he did it, but I just can't prove it (He did it)"
lyric,"I think he did it, but I just can't prove it"
lyric,"No, no body, no crime"
lyric,But I ain't lettin' up until the day I die
lyric,"No, no"
lyric,I think he did it
lyric,"No, no"
lyric,He did it
lyric,Good thing my daddy made me get a boating license when I was fifteen
lyric,And I've cleaned enough houses to know how to cover up a scene
lyric,Good thing Este's sister's gonna swear she was with me
lyric,"(She was with me, dude)"
lyric,Good thing his mistress took out a big life insurance policy
lyric,"They think she did it, but they just can't prove it"
lyric,"They think she did it, but they just can't prove it"
lyric,"She thinks I did it, but she just can't prove it"
lyric,"No, no body, no crime"
lyric,I wasn't lettin' up until the day he—
lyric,"No, no body, no crime"
lyric,I wasn't lettin' up until the day he—
lyric,"No, no body, no crime"
lyric,I wasn't lettin' up until the day he died
lyric,"Honey, when I'm above the trees"
lyric,I see this for what it is
lyric,"But now I'm right down in it, all the years I've given"
lyric,Is just shit we're dividin' up
lyric,Showed you all of my hiding spots
lyric,I was dancing when the music stopped
lyric,"And in the disbelief, I can't face reinvention"
lyric,I haven't met the new me yet
lyric,There'll be happiness after you
lyric,But there was happiness because of you
lyric,Both of these things can be true
lyric,There is happiness
lyric,Past the blood and bruise
lyric,Past the curses and cries
lyric,Beyond the terror in the nightfall
lyric,Haunted by the look in my eyes
lyric,That would've loved you for a lifetime
lyric,Leave it all behind
lyric,And there is happiness
lyric,"Tell me, when did your winning smile"
lyric,Begin to look like a smirk?
lyric,When did all our lessons start to look like weapons
lyric,Pointed at my deepest hurt?
lyric,I hope she'll be a beautiful fool
lyric,Who takes my spot next to you
lyric,"No, I didn't mean that"
lyric,"Sorry, I can't see facts through all of my fury"
lyric,You haven't met the new me yet
lyric,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified
lyric,There'll be happiness after me
lyric,But there was happiness because of me
lyric,"Both of these things, I believe"
lyric,There is happiness
lyric,"In our history, across our great divide"
lyric,There is a glorious sunrise
lyric,Dappled with the flickers of light
lyric,"From the dress I wore at midnight, leave it all behind"
lyric,And there is happiness
lyric,I can't make it go away by making you a villain
lyric,I guess it's the price I paid for seven years in Heaven
lyric,And I pulled your body into mine
lyric,"Every goddamn night, now I get fake niceties"
lyric,No one teaches you what to do
lyric,When a good man hurts you
lyric,And you know you hurt him too
lyric,"Honey, when I'm above the trees"
lyric,I see it for what it is
lyric,But now my eyes leak acid rain on the pillow where you used to lay your head
lyric,After giving you the best I had
lyric,Tell me what to give after that
lyric,All you want from me now is the green light of forgiveness
lyric,You haven't met the new me yet
lyric,And I think she'll give you that
lyric,There'll be happiness after you
lyric,But there was happiness because of you too
lyric,Both of these things can be true
lyric,There is happiness
lyric,"In our history, across our great divide"
lyric,There is a glorious sunrise
lyric,Dappled with the flickers of light
lyric,"From the dress I wore at midnight, leave it all behind"
lyric,"Oh, leave it all behind"
lyric,Leave it all behind
lyric,And there is happiness
lyric,"Hey, Dorothea, do you ever stop and think about me?"
lyric,When we were younger down in the park
lyric,"Honey, making a lark of the misery"
lyric,You got shiny friends since you left town
lyric,A tiny screen's the only place I see you now
lyric,And I got nothing but well wishes for ya
lyric,"Ooh, this place is the same as it ever was"
lyric,"Ooh, but you won't like it that way"
lyric,It's never too late to come back to my side
lyric,The stars in your eyes shined brighter in Tupelo
lyric,And if you're ever tired of bеing known for who you know
lyric,"You know that you'll always know me, Dorothea (Uh-uh)"
lyric,Dorothea (Ah-ah)
lyric,"Ooh, you'rе a queen sellin' dreams, sellin' makeup and magazines"
lyric,"Ooh, from you, I'd buy anything"
lyric,"Hey, Dorothea, do you ever stop and think about me?"
lyric,"When it was calmer, skipping the prom just to piss off your mom and her pageant schemes"
lyric,"And damn, Dorothea, they all wanna be ya"
lyric,But are you still the same soul I met under the bleachers? Well
lyric,"Ooh, I guess I'll never know"
lyric,"Ooh, and you'll go on with the show"
lyric,But it's never too late to come back to my side
lyric,The stars in your eyes shined brighter in Tupelo
lyric,And if you're ever tired of being known for who you know
lyric,"You know, you'll always know me, Dorothea (Uh-uh)"
lyric,Dorothea (Ah-ah)
lyric,"Ooh, ooh"
lyric,"Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh-ooh"
lyric,"Ooh, ooh"
lyric,"Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh"
lyric,Dorothea (Ah-ah-ah)
lyric,Ah-ah
lyric,Ooh
lyric,Break my soul in two looking for you
lyric,But you're right here
lyric,If I can't relate to you anymore
lyric,Then who am I related to?
lyric,And if this is the long haul
lyric,How'd we get here so soon?
lyric,Did I close my fist around something delicate?
lyric,Did I shatter you?
lyric,And I'm sitting on a bench in Coney Island
lyric,Wondering where did my baby go?
lyric,"The fast times, the bright lights, the merry go"
lyric,Sorry for not making you my centerfold
lyric,Over and over
lyric,Lost again with no surprises
lyric,"Disappointments, close your eyes"
lyric,And it gets colder and colder
lyric,When the sun goes down
lyric,The question pounds my head
lyric,What's a lifetime of achievement
lyric,If I pushed you to the edge?
lyric,But you were too polite to leave me
lyric,And do you miss the rogue
lyric,Who coaxed you into paradise and left you there?
lyric,Will you forgive my soul
lyric,When you're too wise to trust me and too old to care?
lyric,Cause we were like the mall before the internet
lyric,It was the one place to be
lyric,"The mischief, the gift-wrapped suburban dreams"
lyric,Sorry for not winning you an arcade ring
lyric,Over and over
lyric,Lost again with no surprises
lyric,"Disappointments, close your eyes"
lyric,And it gets colder and colder
lyric,When the sun goes down
lyric,Were you waiting at our old spot
lyric,In the tree line
lyric,By the gold clock
lyric,Did I leave you hanging every single day?
lyric,Were you standing in the hallway
lyric,"With a big cake, happy birthday"
lyric,Did I paint your bluest skies the darkest grey?
lyric,A universe away
lyric,And when I got into the accident
lyric,The sight that flashed before me was your face
lyric,"But when I walked up to the podium, I think that I forgot to say your name"
lyric,I'm on a bench in Coney Island
lyric,Wondering where did my baby go?
lyric,"The fast times, the bright lights, the merry go"
lyric,Sorry for not making you my centerfold
lyric,Over and over
lyric,Lost again with no surprises
lyric,"Disappointments, close your eyes"
lyric,And it gets colder and colder
lyric,When the sun goes down
lyric,When the sun goes down
lyric,The sight that flashed before me was your face
lyric,When the sun goes down
lyric,But I think that I forgot to say your name
lyric,Over and over
lyric,"Sorry for not making you my, making you my"
lyric,Making you my centerfold
lyric,How's one to know?
lyric,I'd meet you where the spirit meets the bones
lyric,In a faith-forgotten land
lyric,In from the snow
lyric,Your touch brought forth an incandescent glow
lyric,Tarnished but so grand
lyric,And the old widow goes to the stone every day
lyric,"But I don't, I just sit here and wait"
lyric,Grieving for the living
lyric,"Oh, goddamn"
lyric,My pain fits in the palm of your freezing hand
lyric,"Taking mine, but it's been promised to another"
lyric,"Oh, I can't"
lyric,Stop you putting roots in my dreamland
lyric,"My house of stone, your ivy grows"
lyric,And now I'm covered in you
lyric,I wish to know
lyric,The fatal flaw that makes you long to be
lyric,Magnificently cursed
lyric,He's in the room
lyric,Your opal eyes are all I wish to see
lyric,He wants what's only yours
lyric,"Oh, goddamn"
lyric,My pain fits in the palm of your freezing hand
lyric,"Taking mine, but it's been promised to another"
lyric,"Oh, I can't"
lyric,Stop you putting roots in my dreamland
lyric,"My house of stone, your ivy grows"
lyric,And now I'm covered
lyric,Clover blooms in the fields
lyric,"Spring breaks loose, the time is near"
lyric,What would he do if he found us out?
lyric,"Crescent moon, coast is clear"
lyric,"Spring breaks loose, but so does fear"
lyric,He's gonna burn this house to the ground
lyric,How's one to know?
lyric,I'd live and die for moments that we stole
lyric,On begged and borrowed time
lyric,So tell me to run
lyric,Or dare to sit and watch what we'll become
lyric,And drink my husband's wine
lyric,"Oh, goddamn"
lyric,My pain fits in the palm of your freezing hand
lyric,"Taking mine, but it's been promised to another"
lyric,"Oh, I can't"
lyric,Stop you putting roots in my dreamland
lyric,"My house of stone, your ivy grows"
lyric,And now I'm covered in you
lyric,And I'm covered in you
lyric,"So yeah, it's a fire"
lyric,It's a goddamn blaze in the dark
lyric,And you started it
lyric,You started it
lyric,"So yeah, it's a war"
lyric,It's the goddamn fight of my life
lyric,And you started it
lyric,You started it
lyric,"Oh, I can't"
lyric,Stop you putting roots in my dreamland
lyric,"My house of stone, your ivy grows"
lyric,And now I'm covered
lyric,"In you, in you"
lyric,Now I'm covered in you
lyric,In you
lyric,And the tennis court was covered up
lyric,With some tent-like thing
lyric,And you asked me to dance
lyric,"But I said, ""Dancin' is a dangerous game"""
lyric,"Oh, I thought"
lyric,This is gonna be one of those things
lyric,Now I know
lyric,I'm never gonna love again
lyric,I've got some tricks up my sleeve
lyric,Takes one to know one
lyric,You're a cowboy like me
lyric,Never wanted love
lyric,Just a fancy car
lyric,Now I'm waiting by the phone
lyric,Like I'm sitting in an airport bar
lyric,You had some tricks up your sleeve
lyric,Takes one to know one
lyric,You're a cowboy like me
lyric,Perched in the dark
lyric,Telling all the rich folks anything they wanna hear
lyric,Like it could be love
lyric,I could be the way forward
