intent,text
lyric,"I'm begging for you to take my hand Wreck my plans, that's my man The more that you say, the less I know"
lyric,"Wherever you stray, I follow I'm begging for you to take my hand Wreck my plans, that's my man"
lyric,You know that my train could take you home Anywhere else is hollow I'm begging for you to take my hand
lyric,"Wreck my plans, that's my man Hey, that's my man That's my man"
lyric,"Yeah, that's my man Every bait-and-switch was a work of art That's my man"
lyric,"Hey, that's my man I'm begging for you to take my hand Wreck my plans, that's my man"
lyric,You booked the night train for a reason So you could sit there in this hurt Bustling crowds or silent sleepers
lyric,You're not sure which is worse Because I dropped your hand while dancing Left you out there standing
lyric,Crestfallen on the landing Champagne problems Your mom's ring in your pocket
lyric,"My picture in your wallet Your heart was glass, I dropped it Champagne problems"
lyric,You told your family for a reason You couldn't keep it in Your sister splashed out on the bottle
lyric,"Now no one's celebrating Dom Pérignon, you brought it No crowd of friends applauded"
lyric,"Your hometown skeptics called it Champagne problems You had a speech, you're speechless"
lyric,Love slipped beyond your reaches And I couldn't give a reason Champagne problems
lyric,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified Your Midas touch on the Chevy door November flush and your flannel cure
lyric,"This dorm was once a madhouse I made a joke, ""Well, it's made for me"" How evergreen, our group of friends"
lyric,Don't think we'll say that word again And soon they'll have the nerve to deck the halls That we once walked through
lyric,"One for the money, two for the show I never was ready so I watch you go Sometimes you just don't know the answer"
lyric,"Til someone's on their knees and asks you She would've made such a lovely bride
What a shame she's fucked in the head, they said But you'll find the real thing instead"
lyric,She'll patch up your tapestry that I shred And hold your hand while dancing Never leave you standing
lyric,Crestfallen on the landing With champagne problems Your mom's ring in your pocket
lyric,Her picture in your wallet You won't remember all my Champagne problems
lyric,"You won't remember all my Champagne problems Gleaming, twinkling"
lyric,"Eyes like sinking ships on waters So inviting, I almost jump in But I don't like a gold rush, gold rush"
lyric,I don't like anticipatin' my face in a red flush I don't like that anyone would die to feel your touch Everybody wants you
lyric,"Everybody wonders what it would be like to love you Walk past, quick brush I don't like slow motion, double vision in rose blush"
lyric,I don't like that falling feels like flying 'til the bone crush Everybody wants you But I don't like a gold rush
lyric,What must it be like to grow up that beautiful? With your hair falling into place like dominoes I see me padding across your wooden floors
lyric,"With my Eagles t-shirt hanging from the door At dinner parties, I call you out on your contrarian shit And the coastal town we wandered 'round had nеver seen a love as pure as it"
lyric,"And thеn it fades into the gray of my day-old tea Cause it could never be Cause I don't like a gold rush, gold rush"
lyric,I don't like anticipatin' my face in a red flush I don't like that anyone would die to feel your touch Everybody wants you
lyric,"Everybody wonders what it would be like to love you Walk past, quick brush I don't like slow motion, double vision in rose blush"
lyric,I don't like that falling feels like flying 'til the bone crush Everybody wants you But I don't like a gold rush
lyric,What must it be like to grow up that beautiful? With your hair falling into place like dominoes My mind turns your life into folklore
lyric,I can't dare to dream about you anymore At dinner parties I won't call you out on your contrarian shit And the coastal town we never found will never see a love as pure as it
lyric,"Cause it fades into the gray of my day-old tea Cause it will never be Gleaming, twinkling"
lyric,"Eyes like sinking ships on waters So inviting, I almost jump in If I wanted to know who you were hanging with"
lyric,"While I was gone, I would've asked you It's the kind of cold, fogs up windshield glass But I felt it when I passed you"
lyric,"There's an ache in you, put there by the ache in me But if it's all the same to you It's the same to me"
lyric,"So we could call it even You could call me ""babe"" for the weekend ​'Tis the damn season, write this down"
lyric,I'm stayin' at my parents' house And the road not taken looks real good now And it always leads to you and my hometown
lyric,I parkеd my car right between the Methodist And thе school that used to be ours The holidays linger like bad perfume
lyric,"You can run, but only so far I escaped it too, remember how you watched me leave But if it's okay with you, it's okay with me"
lyric,"We could call it even You could call me ""babe"" for the weekend ​'Tis the damn season, write this down"
lyric,"I'm stayin' at my parents' house And the road not taken looks real good now Time flies, messy as the mud on your truck tires"
lyric,"Now I'm missing your smile, hear me out We could just ride around And the road not taken looks real good now"
lyric,And it always leads to you and my hometown Sleep in half the day just for old times' sake I won't ask you to wait if you don't ask me to stay
lyric,So I'll go back to L.A. and the so-called friends Who'll write books about me if I ever make it And wonder about the only soul
lyric,Who can tell which smiles I'm fakin' And the heart I know I'm breakin' is my own To leave the warmest bed I've ever known
lyric,We could call it even Even though I'm leaving And I'll be yours for the weekend
lyric,"​'Tis the damn season We could call it even You could call me ""babe"" for the weekend"
lyric,"​'Tis the damn season, write this down I'm stayin' at my parents' house And the road not taken looks real good now"
lyric,"Time flies, messy as the mud on your truck tires Now I'm missing your smile, hear me out We could just ride around"
lyric,And the road not taken looks real good now And it always leads to you and my hometown It always leads to you and my hometown
lyric,I sit and watch you reading with your head low I wake and watch you breathing with your eyes closed I sit and watch you
lyric,"I notice everything you do or don't do You're so much older and wiser, and I I wait by the door like I'm just a kid"
lyric,Use my best colors for your portrait Lay the table with the fancy shit And watch you tolerate it
lyric,"If it's all in my head, tell me now Tell me I've got it wrong somehow I know my love should be celebrated"
lyric,But you tolerate it I greet you with a battle hero's welcome I take your indiscretions all in good fun
lyric,"I sit and listеn, I polish plates until they gleam and glistеn You're so much older and wiser and I I wait by the door like I'm just a kid"
lyric,Use my best colors for your portrait Lay the table with the fancy shit And watch you tolerate it
lyric,"If it's all in my head, tell me now Tell me I've got it wrong somehow I know my love should be celebrated"
lyric,"But you tolerate it While you were out building other worlds, where was I? Where's that man who'd throw blankets over my barbed wire?"
lyric,"I made you my temple, my mural, my sky Now I'm begging for footnotes in the story of your life Drawing hearts in the byline"
lyric,"Always taking up too much space or time You assume I'm fine, but what would you do if I Break free and leave us in ruins"
lyric,"Took this dagger in me and removed it Gain the weight of you, then lose it Believe me, I could do it"
lyric,"If it's all in my head, tell me now Tell me I've got it wrong somehow I know my love should be celebrated"
lyric,But you tolerate it I sit and watch you He did it
lyric,He did it Este's a friend of mine We meet up every Tuesday night for dinner and a glass of wine
lyric,"Este's been losin' sleep Her husband's actin' different, and it smells like infidelity She says, ""That ain't my Merlot on his mouth"
